,elbow-l,elbow-r,knee-l,knee-r,kneck-l,kneck-r,leg-l,leg-r,back,Pose
358,11.458752345877187,148.88466768525817,1000.0,5.131165282896319,68.15410622172226,-66.84589377827773,49.398705354995535,-83.72244708001453,-10.437175575395935,halfMoon
359,1000.0,58.043000823916174,1000.0,1000.0,-58.77975160430801,-40.886042358603746,47.81555668421123,40.100907546212234,12.714651298447441,halfMoon
360,17.829734225677196,96.88172363063696,40.519023189572316,149.3002774491856,31.876153660020634,66.57130719125459,56.03515740082045,106.69924423399362,-23.428692808745403,halfMoon
361,0.0,13.134022306396318,0.42440541936147386,3.9095323571535894,70.3461759419467,-84.55966796899449,-48.03403964694501,-72.04095317178106,1.0389287535411316,halfMoon
362,160.2531633945739,108.68191186034827,12.572445004227534,5.472711671250491,112.76500910751147,81.98086258118504,7.684017170295587,33.92794899222895,6.544815411908695,halfMoon
363,0.0,-21.89679108546134,1000.0,1000.0,79.76191790346145,103.19061071220685,1000.0,1000.0,63.20372446724266,halfMoon
364,94.21247920845649,156.80140948635182,-55.341883166589405,40.70153709623438,97.6333305872313,97.6333305872313,12.216893797652887,26.565051177077994,-19.22109075328729,halfMoon
365,18.43494882292201,-44.56921278299137,26.56505117707799,32.94429934469113,-45.0,-87.41548655403443,-45.0,49.76364169072618,85.26656166942452,halfMoon
366,153.81188930251915,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,halfMoon
367,165.96375653207355,165.96375653207355,-13.465208094811706,1000.0,1.904273289730209,81.02737338510362,-52.69605172201657,-61.07357416474639,-8.972626614896395,halfMoon
368,65.29477164855192,0.0,1000.0,-51.06309836746637,41.066082485442585,-51.008290895411704,5.4688182898459905,-5.4688182898459905,-18.49875901975011,halfMoon
369,-1.2653636654109122,170.676408221862,2.9469075981662756,2.9469075981662756,85.42906336162653,50.55536714291802,24.309610794420777,24.309610794420777,4.294783257022685,halfMoon
370,30.67003177512612,165.96375653207355,1000.0,6.325668101224003,90.0,90.0,33.690067525979785,17.63682087335418,-18.553819564221964,halfMoon
371,9.727578551401603,-9.727578551401603,-54.465407935053726,-18.99153876539027,80.4582841529328,-50.8040863036571,56.660706444872694,-6.874818028704246,14.420773127510984,halfMoon
372,-7.079299081149507,60.47495754563007,1000.0,1000.0,90.0,-28.300755766006375,1000.0,1000.0,-17.378925016924473,halfMoon
373,18.725787845272563,164.6784899251352,1000.0,-66.69431622706131,72.86147416420972,-50.782594833186664,75.7354877019201,24.26503246396104,7.624629720618209,halfMoon
374,0.0,0.0,38.468851135764744,0.0,90.0,90.0,-57.176858218340385,56.51383118448701,12.65255650055797,halfMoon
375,-18.30426873307622,6.869992308214265,1000.0,18.366166407568926,-68.48411529050487,75.80144597613683,-80.54559616715727,71.63383359243107,-7.209961845615833,halfMoon
376,0.0,163.53998518795999,170.2933475906603,-44.44801920160145,78.10376983096505,99.60520415501294,112.93210043758978,0.26075681560893116,-1.2803228996457923,halfMoon
377,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,66.95573962800293,53.0490617016745,1000.0,halfMoon
378,7.94347181059041,163.17859010995917,7.125016348901797,-37.51004731536756,98.00472885729286,54.12803157136829,-9.587833024818643,-9.587833024818643,-0.910198099855011,halfMoon
379,29.357753542791276,129.71875937155488,155.67442476087388,29.86434214148707,-66.32946151527955,-66.32946151527955,156.32946151527955,-17.57090582980755,47.055759541934215,halfMoon
380,164.32047587758075,0.0,19.353352120148593,-8.637618061882542,69.99407738360954,98.88065915052024,-19.353352120148593,40.892133667355026,-7.654178706824908,halfMoon
381,79.11447294534128,79.11447294534128,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,halfMoon
382,-12.43956201884655,158.19859051364818,3.339971631792753,3.339971631792753,97.1250163489018,97.1250163489018,-2.521759652453606,-2.521759652453606,-19.44003482817619,halfMoon
383,12.93805631718645,-26.67076282744667,17.54900222906777,6.84277341263094,66.61477894278624,90.0,-17.54900222906777,13.619498110791268,-20.74608027568341,halfMoon
384,1000.0,-10.892530942158267,1000.0,1000.0,-26.965714432870143,90.0,1000.0,1000.0,11.231766384024441,halfMoon
385,37.06956651662878,13.492885662958079,56.37254957969721,0.0,-88.79461882479657,-88.79461882479657,-69.29845420369475,110.19433424518398,-12.187116578547668,halfMoon
386,9.432635278292025,0.0,1000.0,1000.0,24.28368728368974,-47.21300093820939,31.249326941030034,1000.0,-12.33722793127142,halfMoon
387,135.9391909457356,-2.613237992521962,173.79655209830815,7.907162702958459,113.19859051364818,113.19859051364818,-56.07805047012481,-82.15598903950544,38.949764177101216,halfMoon
388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,halfMoon
389,1000.0,1000.0,49.75940111502964,74.12025315479305,-57.12491076386076,-42.52833523836659,55.51451486134822,-24.141214811459776,19.76654955076904,halfMoon
390,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,halfMoon
391,25.399309570776794,10.732836861143486,-38.708708992163025,-0.20095076446432864,82.79394299861673,82.79394299861673,-42.98369857044191,-23.184888947779545,172.79394299861673,tree
392,49.020078493639154,-41.625136611847985,31.0206540104043,-1.7006575751669266,41.527206431404544,-70.55996517182382,30.586326568212705,29.132081441816833,172.8749836510982,tree
393,1000.0,170.487462397721,6.963454722594504,172.84643568160558,33.97654403625686,116.56505117707799,18.563803519868305,168.6185372516402,0.0,tree
394,163.31399722163223,0.0,39.758180053020446,159.53300012672156,108.36269693245241,56.198026796954004,13.343014241271092,37.05999336302535,0.0,tree
395,38.24748654569379,-9.673355432403495,33.52447324857696,169.3396517054647,108.16595652922553,71.83404347077447,39.82542125282,14.036243467926468,172.8749836510982,tree
396,145.30484646876604,19.09349200048561,48.363115315181545,-2.347741462165523,109.09349200048561,63.43494882292201,26.242261468118237,24.645780609113565,0.0,tree
397,-61.64144294198275,72.85444908113826,1000.0,4.7109826908601065,120.65066795705286,63.904575842611656,167.71904559490062,17.134626748878418,4.690684455734839,tree
398,134.19307054489764,63.43494882292201,22.61986494804043,164.68718163919368,71.56505117707799,-63.43494882292201,67.19350450839401,30.67728002179644,34.69515353123397,tree
399,21.516261042633687,-9.903002538322026,32.261318579280946,168.11134196037204,86.86192557261937,-35.71213156195314,50.45391888859126,14.25003269780359,31.66800349000643,tree
400,56.169501923082905,-10.335156347536111,1.8071456734922373,-1.464848736221786,121.60750224624891,58.392497753751094,-56.01575027663808,49.531334237347686,0.0,tree
401,1000.0,135.0,11.309932474020215,1000.0,108.43494882292201,71.56505117707799,168.69006752597977,26.56505117707799,0.0,tree
402,9.032233614146536,-30.60915386131067,4.273287354873894,1000.0,63.65917149311999,-59.86567797245437,-28.178900751598956,-37.86782749307471,-11.484720764974359,tree
403,37.8055200893544,-45.85202610824807,52.26025707899771,6.546290783294026,129.47245984834382,58.22306765270134,28.862572161947142,15.093004965660882,0.0,tree
404,59.03624346792648,-59.03624346792648,35.45547443444187,-0.09105400282713093,124.07719528013074,55.12467165539781,31.5190335570301,24.954750574579,0.0,tree
405,0.0,-64.4400348281762,18.43494882292201,-34.64094751191629,122.73522627210761,57.2647737278924,163.41266144307258,-24.574905961757267,0.0,tree
406,-75.16246920196652,79.38034472384487,54.02907058505218,-24.94556504846215,61.223919947415304,-84.8353764196511,20.1829391056982,19.780941468113244,168.4653793463553,tree
407,52.305759533310834,-71.87813975209865,-9.091541764215943,-39.21963442732796,133.31531568210372,67.06789956241022,-26.339397644666462,-25.12010277969173,0.0,tree
408,58.220877893497615,-47.37148508325386,90.0,81.64145817047856,119.74488129694222,40.15599962491932,0.0,43.709325580004304,165.71890426402916,tree
409,54.528257768467,-49.34464849909862,31.08970211446635,-0.22321918400433435,123.94358701975182,56.309932474020215,20.63502182607275,23.639962538128607,0.0,tree
410,86.41944094757334,-19.48846204192723,1000.0,1000.0,-40.51420487838756,3.7621081010701536,26.00006013234045,1000.0,7.9893267663969,tree
411,34.041784702261324,-40.811143071418094,132.87890360333856,0.2614303911795672,119.22805194314513,49.85660393394318,16.63779635551609,41.47957262203279,167.4066700438969,tree
412,153.90457584261168,18.083445383048655,0.04580226215002861,-10.610348155292662,110.55604521958347,63.43494882292201,-27.309789602824836,-28.457634599894362,173.8298249049704,tree
413,-65.74249246866135,79.84709473114647,26.39331742032405,22.401083336568156,111.10483858492964,75.32360686254998,58.22444443397612,-83.5941501212176,0.0,tree
414,10.768144561107832,-36.25688911836074,53.98637155394257,-87.03373160395083,-21.774425872849836,7.332044502163729,11.918747763441955,-64.46501983196619,101.61408770326167,tree
415,134.19307054489764,63.43494882292201,22.61986494804043,164.68718163919368,71.56505117707799,-63.43494882292201,67.19350450839401,30.67728002179644,34.69515353123397,tree
416,-6.799867522286595,-1.4062950910883594,3.7478999706026435,-56.963778891244054,106.55707137563665,73.44292862436335,-28.739795291688043,-32.19369684801553,6.6666598909013715,tree
417,-56.1246298228302,-11.178821079273003,-40.89188782286413,56.156313413921595,119.98163936884933,60.945395900922854,-6.163637785860221,-23.100490602367923,32.89883901337859,tree
418,50.73764837356394,-54.91275144672384,27.280270142913032,168.69006752597977,119.27525427725257,49.28915332881902,10.946731129745057,25.659264516967347,168.69006752597977,tree
419,159.6558987440816,-29.61535074253006,-1.7956327473974325,-27.02307016179884,131.34777721969368,56.309932474020215,-25.737527044407454,-42.367207312344014,0.0,tree
420,58.438188158350655,-62.7139073359278,7.640406761026753,69.3268917070014,136.88818800674093,42.455195620186906,-20.81296018435365,-10.081871370932008,0.0,tree
421,0.4203257774426283,-14.781942472671856,-49.384945862308534,172.13393162710315,108.69898280418113,62.904447506248204,-2.9030538151071963,18.302626241748186,0.0,tree
422,40.34116190115075,-48.30013302668289,1000.0,3.381933843222646,127.25965884116208,60.20240870917615,1000.0,20.6820806480417,4.241137434551121,tree
423,5.750996530701888,-19.827559298820216,-5.207184236795783,-33.51800864525191,112.30620505490764,90.0,-25.703449832832096,-27.284505308683627,0.0,tree
424,33.05063224985679,-32.40945117302957,29.407189060733653,-6.1123523732562,126.86989764584402,53.0189205153513,33.966018644369434,34.19005499314733,174.55134855864014,tree
425,4.0771031762519385,90.0,1000.0,-25.07875817555224,106.69924423399362,59.03624346792648,1000.0,-32.49539692414015,0.0,tree
426,-79.66008130690815,85.09364140029778,57.02774426369622,-4.080447206558328,124.47921568612564,55.52078431387436,37.89909734302365,23.266677364539255,174.6912996452271,tree
427,1000.0,84.73733771366304,1000.0,6.972711022608096,-71.96571443287014,-71.96571443287014,1000.0,-5.933814688962992,0.0,tree
428,1000.0,1000.0,1.1249106297908902,170.78897345918335,90.0,90.0,18.546025003954906,161.56505117707798,0.0,tree
